Timestamp,temperature_2m_max,precipitation_sum,windspeed_10m_max,shortwave_radiation_sum,3_day_rainfall,7_day_rainfall
2022-04-29,39.3,0.0,21.1,24.09,0.0,0.0
2022-04-30,38.4,0.0,15.5,22.41,0.0,0.0
2022-05-01,37.6,0.4,22.1,21.99,0.39999999999999647,0.4
2022-05-02,36.4,0.7,17.5,23.17,1.0999999999999965,1.1
2022-05-03,36.2,0.7,23.6,23.4,1.7999999999999963,1.7999999999999998
2022-05-04,35.8,0.1,13.6,23.93,1.4999999999999964,1.9
2022-05-05,33.4,1.4,17.1,21.24,2.199999999999996,3.3
2022-05-06,35.4,0.0,12.5,22.54,1.4999999999999962,3.3
2022-05-07,35.4,0.0,14.0,24.52,1.3999999999999961,3.3
2022-05-08,35.8,0.0,21.9,24.58,0.0,2.9
2022-05-09,33.9,0.0,16.1,22.46,0.0,2.1999999999999997
2022-05-10,32.3,4.3,14.8,16.86,4.299999999999996,5.8
2022-05-11,31.0,15.1,14.1,14.11,19.399999999999995,20.799999999999997
2022-05-12,33.5,0.2,14.9,22.5,19.599999999999998,19.6
2022-05-13,35.5,0.0,18.9,24.15,15.299999999999995,19.6
2022-05-14,37.2,0.0,18.3,25.04,0.19999999999999823,19.6
2022-05-15,37.4,12.6,15.6,24.79,12.599999999999998,32.2
2022-05-16,36.3,0.0,15.5,25.39,12.599999999999998,32.2
2022-05-17,36.1,14.2,18.9,22.84,26.799999999999997,42.099999999999994
2022-05-18,35.5,1.4,14.8,20.45,15.599999999999998,28.399999999999995
2022-05-19,34.6,18.0,17.3,16.52,33.599999999999994,46.199999999999996
2022-05-20,35.5,2.5,15.0,24.64,21.9,48.699999999999996
2022-05-21,36.6,2.2,20.6,23.68,22.7,50.9
2022-05-22,34.3,1.1,12.3,23.87,5.800000000000001,39.39999999999999
2022-05-23,34.8,0.6,17.3,23.49,3.9000000000000004,39.99999999999999
2022-05-24,33.9,0.2,10.6,23.08,1.9000000000000001,26.0
2022-05-25,33.4,0.0,12.0,24.39,0.8,24.6
2022-05-26,34.6,0.0,19.1,24.26,0.2,6.6000000000000005
2022-05-27,33.8,1.6,18.6,23.07,1.6,5.7
2022-05-28,33.8,0.4,18.3,24.08,2.0,3.9000000000000004
2022-05-29,34.7,0.4,15.6,22.71,2.4000000000000004,3.2
2022-05-30,35.4,0.1,15.9,23.55,0.9,2.7
2022-05-31,37.7,0.0,13.3,24.42,0.5,2.5000000000000004
2022-06-01,37.0,0.0,14.7,19.87,0.1,2.5000000000000004
2022-06-02,37.1,0.0,15.8,22.78,0.0,2.5000000000000004
2022-06-03,37.6,0.0,16.8,17.86,0.0,0.9
2022-06-04,38.5,4.5,29.2,21.16,4.5,5.0
2022-06-05,37.6,0.1,13.2,23.73,4.6,4.699999999999999
2022-06-06,37.5,0.3,16.6,23.65,4.9,4.9
2022-06-07,36.6,8.4,15.2,22.94,8.8,13.3
2022-06-08,37.5,0.0,14.2,22.98,8.700000000000001,13.3
2022-06-09,38.8,0.0,22.5,20.34,8.4,13.3
2022-06-10,35.4,11.2,15.2,19.84,11.2,24.5
2022-06-11,34.9,0.0,19.6,23.16,11.2,20.0
2022-06-12,36.2,1.0,22.0,24.04,12.2,20.9
2022-06-13,35.1,1.0,16.7,23.25,2.0,21.6
2022-06-14,34.6,6.0,15.5,22.47,8.0,19.2
2022-06-15,30.4,27.6,11.0,11.07,34.6,46.8
2022-06-16,32.4,3.0,13.0,21.12,36.6,49.8
2022-06-17,29.9,14.6,15.5,14.64,45.2,53.199999999999996
2022-06-18,29.6,15.9,19.8,17.01,33.5,69.10000000000001
2022-06-19,30.5,11.6,19.3,14.48,42.1,79.7
2022-06-20,29.4,12.9,20.1,15.51,40.4,91.60000000000001
2022-06-21,30.6,3.8,15.1,18.93,28.3,89.4
2022-06-22,29.9,6.2,10.8,14.36,22.900000000000002,68.0
2022-06-23,31.1,4.6,7.9,18.82,14.6,69.6
2022-06-24,30.0,12.2,11.9,15.39,23.0,67.2
2022-06-25,29.1,10.5,9.7,17.72,27.299999999999997,61.8
2022-06-26,30.7,1.5,13.7,19.45,24.2,51.7
2022-06-27,31.4,2.4,13.2,22.88,14.4,41.199999999999996
2022-06-28,32.7,0.2,12.4,23.7,4.1,37.6
2022-06-29,31.9,4.1,9.0,20.42,6.699999999999999,35.5
2022-06-30,30.2,9.8,7.9,13.45,14.1,40.699999999999996
2022-07-01,31.2,1.7,11.6,15.73,15.6,30.200000000000003
2022-07-02,29.4,15.5,13.2,13.3,27.0,35.2
2022-07-03,29.1,14.4,8.6,11.3,31.6,48.1
2022-07-04,29.2,1.9,13.9,16.5,31.8,47.6
2022-07-05,30.4,19.5,11.4,19.7,35.8,66.9
2022-07-06,30.3,5.2,15.1,14.12,26.6,68.0
2022-07-07,29.9,6.8,15.0,21.42,31.5,65.0
2022-07-08,30.5,6.8,16.3,17.98,18.8,70.1
2022-07-09,29.1,4.4,20.9,18.98,18.0,59.0
2022-07-10,29.7,6.6,19.1,15.98,17.8,51.199999999999996
2022-07-11,29.4,6.8,20.9,19.18,17.799999999999997,56.1
2022-07-12,28.6,14.8,24.6,15.37,28.200000000000003,51.4
2022-07-13,29.5,11.8,21.5,17.19,33.4,58.0
2022-07-14,28.0,18.0,23.8,11.12,44.6,69.2
2022-07-15,28.6,19.6,18.4,14.85,49.4,82.0
2022-07-16,28.5,9.8,16.5,14.13,47.400000000000006,87.4
2022-07-17,29.4,9.6,22.4,17.25,39.0,90.4
2022-07-18,30.9,2.9,13.4,21.36,22.3,86.50000000000001
2022-07-19,30.0,1.4,18.8,22.82,13.899999999999999,73.1
2022-07-20,30.7,2.7,19.9,21.67,7.0,64.0
2022-07-21,30.8,5.3,10.2,17.93,9.399999999999999,51.300000000000004
2022-07-22,28.3,21.3,10.5,12.92,29.3,53.0
2022-07-23,29.0,9.6,11.5,14.09,36.2,52.800000000000004
2022-07-24,29.0,6.4,13.3,15.13,37.3,49.6
2022-07-25,28.7,6.1,15.2,17.8,22.1,52.800000000000004
2022-07-26,29.6,0.9,13.2,18.24,13.4,52.3
2022-07-27,29.8,1.2,9.1,16.35,8.2,50.800000000000004
2022-07-28,30.2,3.9,13.6,15.6,6.0,49.4
2022-07-29,31.3,7.4,11.8,19.76,12.5,35.5
2022-07-30,31.6,0.7,11.7,19.01,12.0,26.599999999999998
2022-07-31,31.1,1.3,17.2,17.11,9.4,21.5
2022-08-01,30.4,1.4,9.1,14.85,3.4,16.8
2022-08-02,31.3,6.7,7.7,16.56,9.4,22.6
2022-08-03,31.5,1.3,14.3,17.52,9.4,22.7
2022-08-04,29.8,5.0,10.0,15.71,13.0,23.799999999999997
2022-08-05,30.6,2.6,8.2,19.58,8.9,19.0
2022-08-06,30.5,10.0,14.2,16.25,17.6,28.3
2022-08-07,28.0,12.1,20.6,15.12,24.700000000000003,39.1
2022-08-08,29.0,6.0,24.8,17.99,28.1,43.7
2022-08-09,26.2,24.6,24.3,8.28,42.7,61.6
2022-08-10,25.8,26.4,13.8,6.75,57.0,86.7
2022-08-11,26.0,17.2,19.7,8.25,68.2,98.9
2022-08-12,27.3,47.4,14.6,7.47,91.0,143.7
2022-08-13,29.1,23.9,13.7,15.08,88.5,157.6
2022-08-14,26.4,74.4,18.8,7.97,145.70000000000002,219.9
2022-08-15,28.7,2.2,27.5,17.82,100.50000000000001,216.1
2022-08-16,30.4,0.5,16.5,20.96,77.10000000000002,191.99999999999997
2022-08-17,31.0,0.4,17.0,23.05,3.1000000000000143,165.99999999999997
2022-08-18,31.0,4.5,13.4,17.62,5.400000000000015,153.29999999999998
2022-08-19,26.4,75.7,19.4,7.6,80.60000000000002,181.6
2022-08-20,25.4,78.8,29.1,4.43,159.0,236.5
2022-08-21,30.0,6.0,16.6,20.06,160.5,168.09999999999997
2022-08-22,30.4,0.9,12.9,20.18,85.70000000000002,166.79999999999998
2022-08-23,31.1,1.7,11.3,18.66,8.600000000000014,168.0
2022-08-24,28.7,31.9,8.5,11.81,34.500000000000014,199.5
2022-08-25,30.0,1.5,12.9,20.91,35.100000000000016,196.5
2022-08-26,31.8,1.2,10.5,22.73,34.600000000000016,121.99999999999999
2022-08-27,31.2,5.5,9.1,16.49,8.200000000000014,48.69999999999999
2022-08-28,29.9,3.9,12.6,12.68,10.600000000000014,46.59999999999999
2022-08-29,30.4,4.2,10.8,19.5,13.600000000000016,49.89999999999999
2022-08-30,31.5,0.7,9.1,21.18,8.800000000000015,48.899999999999984
2022-08-31,31.1,6.7,15.8,17.88,11.600000000000016,23.69999999999999
2022-09-01,31.4,3.5,12.8,19.57,10.900000000000015,25.69999999999999
2022-09-02,31.6,4.0,10.3,20.76,14.200000000000015,28.499999999999986
2022-09-03,31.5,5.3,13.7,17.17,12.800000000000015,28.299999999999986
2022-09-04,30.2,13.4,12.7,14.58,22.700000000000014,37.79999999999998
2022-09-05,30.9,2.4,14.1,17.17,21.100000000000012,35.999999999999986
2022-09-06,30.8,3.4,11.1,15.63,19.200000000000014,38.69999999999999
2022-09-07,30.6,2.9,11.6,18.39,8.700000000000014,34.899999999999984
2022-09-08,30.1,1.3,18.0,18.51,7.600000000000014,32.69999999999998
2022-09-09,30.2,2.5,20.4,19.58,6.700000000000014,31.199999999999985
2022-09-10,28.2,17.3,21.9,17.72,21.100000000000016,43.19999999999999
2022-09-11,25.6,14.1,18.8,8.51,33.90000000000001,43.899999999999984
2022-09-12,29.4,8.9,14.3,15.57,40.30000000000001,50.39999999999999
2022-09-13,28.2,9.7,15.0,13.78,32.70000000000002,56.69999999999999
2022-09-14,28.6,2.7,14.1,11.98,21.30000000000001,56.499999999999986
2022-09-15,29.4,7.8,13.8,14.8,20.200000000000014,62.999999999999986
2022-09-16,29.6,8.0,18.1,17.69,18.500000000000014,68.49999999999999
2022-09-17,30.2,8.3,12.7,18.4,24.100000000000016,59.499999999999986
2022-09-18,30.3,10.8,9.4,16.85,27.100000000000016,56.19999999999999
2022-09-19,28.2,11.7,15.5,15.85,30.800000000000015,58.999999999999986
2022-09-20,28.2,11.0,13.6,11.76,33.500000000000014,60.29999999999998
2022-09-21,29.3,2.4,12.1,14.99,25.100000000000012,59.999999999999986
2022-09-22,28.1,2.2,13.9,14.31,15.600000000000014,54.399999999999984
2022-09-23,29.3,4.4,7.4,13.37,9.000000000000014,50.79999999999998
2022-09-24,29.8,0.5,10.9,18.75,7.100000000000014,42.999999999999986
2022-09-25,30.3,0.8,7.6,18.53,5.700000000000014,32.999999999999986
2022-09-26,29.3,14.5,8.7,16.31,15.800000000000015,35.79999999999998
2022-09-27,29.3,13.4,10.5,15.16,28.700000000000017,38.19999999999999
2022-09-28,29.9,5.0,4.7,16.77,32.90000000000001,40.79999999999999
2022-09-29,29.8,5.2,13.8,18.06,23.600000000000016,43.79999999999998
2022-09-30,30.5,0.3,7.2,21.06,10.500000000000014,39.69999999999999
2022-10-01,30.5,0.7,10.5,19.71,6.200000000000014,39.899999999999984
2022-10-02,30.5,4.7,12.0,16.49,5.700000000000014,43.79999999999999
2022-10-03,27.3,5.3,14.3,11.95,10.700000000000014,34.59999999999999
2022-10-04,25.9,7.7,17.1,8.38,17.700000000000017,28.899999999999988
2022-10-05,28.7,4.5,17.3,16.78,17.500000000000014,28.399999999999984
2022-10-06,27.4,3.8,20.1,16.18,16.000000000000014,26.999999999999986
2022-10-07,29.1,2.7,16.4,17.54,11.000000000000014,29.399999999999984
2022-10-08,29.8,1.1,12.7,18.93,7.600000000000014,29.799999999999986
2022-10-09,29.7,4.7,14.7,18.48,8.500000000000014,29.799999999999986
2022-10-10,29.7,5.5,11.7,16.93,11.300000000000015,29.999999999999986
2022-10-11,29.2,14.1,13.3,15.27,24.300000000000015,36.399999999999984
2022-10-12,29.3,5.5,9.0,15.07,25.100000000000016,37.399999999999984
2022-10-13,28.3,6.2,6.6,13.71,25.800000000000015,39.79999999999999
2022-10-14,28.8,2.0,13.4,14.85,13.700000000000014,39.09999999999999
2022-10-15,28.2,1.1,13.1,15.78,9.300000000000015,39.09999999999999
2022-10-16,28.9,2.9,9.4,17.4,6.000000000000014,37.29999999999999
2022-10-17,29.0,0.3,9.8,16.92,4.300000000000014,32.09999999999999
2022-10-18,27.1,3.5,8.2,13.28,6.7000000000000135,21.499999999999986
2022-10-19,27.9,0.1,9.6,18.81,3.900000000000014,16.099999999999987
2022-10-20,28.3,0.0,9.7,21.11,3.6000000000000143,9.899999999999986
2022-10-21,28.3,0.0,11.6,21.03,0.10000000000001422,7.899999999999985
2022-10-22,28.6,0.0,13.7,20.5,0.0,6.799999999999985
2022-10-23,28.6,0.0,16.9,19.91,0.0,3.8999999999999857
2022-10-24,27.9,0.1,22.1,17.45,0.10000000000001422,3.699999999999986
2022-10-25,29.5,0.0,8.5,19.86,0.10000000000001422,0.1999999999999858
2022-10-26,29.0,0.0,10.0,19.57,0.10000000000001422,0.0999999999999858
2022-10-27,28.6,0.0,7.9,19.68,0.0,0.0999999999999858
2022-10-28,28.0,0.0,8.2,19.05,0.0,0.0999999999999858
2022-10-29,27.3,0.0,8.6,20.11,0.0,0.0999999999999858
2022-10-30,27.1,0.0,11.0,19.83,0.0,0.0999999999999858
2022-10-31,27.9,0.0,9.4,19.34,0.0,0.0
2022-11-01,29.3,0.0,9.3,16.26,0.0,0.0
2022-11-02,29.3,0.0,9.7,16.88,0.0,0.0
2022-11-03,29.1,0.0,8.6,19.18,0.0,0.0
2022-11-04,29.1,0.0,10.0,19.27,0.0,0.0
2022-11-05,29.0,0.0,7.3,18.15,0.0,0.0
2022-11-06,28.4,0.0,8.0,17.48,0.0,0.0
2022-11-07,28.1,0.0,11.0,15.16,0.0,0.0
2022-11-08,27.5,0.0,9.8,14.29,0.0,0.0
2022-11-09,27.2,0.0,7.4,16.44,0.0,0.0
2022-11-10,27.2,0.0,8.7,17.82,0.0,0.0
2022-11-11,27.2,0.0,9.4,18.18,0.0,0.0
2022-11-12,27.2,0.0,9.9,18.05,0.0,0.0
2022-11-13,26.6,0.0,9.6,18.2,0.0,0.0
2022-11-14,26.2,0.0,8.4,18.22,0.0,0.0
2022-11-15,26.6,0.0,9.3,18.08,0.0,0.0
2022-11-16,26.6,0.0,10.0,17.96,0.0,0.0
2022-11-17,27.1,0.0,8.0,17.86,0.0,0.0
2022-11-18,25.5,0.0,13.0,16.67,0.0,0.0
2022-11-19,25.0,0.0,10.3,17.57,0.0,0.0
2022-11-20,26.0,0.0,9.2,17.17,0.0,0.0
2022-11-21,27.5,0.0,8.0,16.8,0.0,0.0
2022-11-22,27.4,0.0,8.9,17.16,0.0,0.0
2022-11-23,26.8,0.0,8.7,17.12,0.0,0.0
2022-11-24,26.0,0.0,8.9,17.22,0.0,0.0
2022-11-25,25.3,0.0,9.8,17.42,0.0,0.0
2022-11-26,25.4,0.0,9.2,17.33,0.0,0.0
2022-11-27,25.4,0.0,6.2,17.09,0.0,0.0
2022-11-28,25.5,0.0,8.2,16.86,0.0,0.0
2022-11-29,25.7,0.0,8.6,16.33,0.0,0.0
2022-11-30,26.6,0.0,10.5,15.95,0.0,0.0
2022-12-01,26.5,0.0,7.9,16.17,0.0,0.0
2022-12-02,26.8,0.0,7.4,16.35,0.0,0.0
2022-12-03,26.4,0.0,8.4,16.29,0.0,0.0
2022-12-04,26.0,0.0,9.4,16.25,0.0,0.0
2022-12-05,25.2,0.0,9.5,16.2,0.0,0.0
2022-12-06,25.2,0.0,9.1,16.56,0.0,0.0
2022-12-07,24.1,0.0,9.4,16.38,0.0,0.0
2022-12-08,23.5,0.0,10.0,15.5,0.0,0.0
2022-12-09,23.8,0.0,9.0,15.53,0.0,0.0
2022-12-10,22.7,0.0,7.4,5.8,0.0,0.0
2022-12-11,27.0,0.0,8.8,15.36,0.0,0.0
2022-12-12,27.9,0.0,7.4,15.47,0.0,0.0
2022-12-13,28.5,0.0,8.6,15.23,0.0,0.0
2022-12-14,27.9,0.0,9.4,15.12,0.0,0.0
2022-12-15,26.9,0.0,10.5,15.27,0.0,0.0
2022-12-16,26.1,0.0,12.5,16.04,0.0,0.0
2022-12-17,25.0,0.0,9.5,16.29,0.0,0.0
2022-12-18,23.7,0.0,9.6,16.2,0.0,0.0
2022-12-19,24.4,0.0,9.0,16.08,0.0,0.0
2022-12-20,25.4,0.0,8.4,16.13,0.0,0.0
2022-12-21,24.7,0.0,7.5,15.87,0.0,0.0
2022-12-22,25.1,0.0,6.7,15.63,0.0,0.0
2022-12-23,25.6,0.0,9.6,15.93,0.0,0.0
2022-12-24,27.7,0.0,8.5,15.75,0.0,0.0
2022-12-25,28.1,0.0,11.2,15.67,0.0,0.0
2022-12-26,28.2,0.0,13.0,15.54,0.0,0.0
2022-12-27,27.8,0.0,16.6,14.65,0.0,0.0
2022-12-28,26.2,0.0,14.1,15.09,0.0,0.0
2022-12-29,25.2,0.0,11.5,16.11,0.0,0.0
2022-12-30,25.2,0.0,11.0,15.89,0.0,0.0
2022-12-31,26.9,0.0,10.8,15.91,0.0,0.0
2023-01-01,25.3,0.0,8.4,15.11,0.0,0.0
2023-01-02,24.1,0.0,9.4,12.25,0.0,0.0
2023-01-03,25.0,0.0,12.6,13.44,0.0,0.0
2023-01-04,23.7,0.0,11.3,15.6,0.0,0.0
2023-01-05,22.4,0.0,9.4,15.12,0.0,0.0
2023-01-06,22.2,0.0,10.9,17.12,0.0,0.0
2023-01-07,22.1,0.0,10.5,17.02,0.0,0.0
2023-01-08,23.5,0.0,10.2,16.86,0.0,0.0
2023-01-09,24.6,0.0,9.0,16.93,0.0,0.0
2023-01-10,26.3,0.0,11.0,16.85,0.0,0.0
2023-01-11,26.2,0.0,9.2,17.02,0.0,0.0
2023-01-12,26.4,0.0,12.3,17.02,0.0,0.0
2023-01-13,26.6,0.0,11.9,16.83,0.0,0.0
2023-01-14,26.8,0.0,15.9,16.85,0.0,0.0
2023-01-15,26.1,0.0,10.6,16.05,0.0,0.0
2023-01-16,25.5,0.0,13.6,16.87,0.0,0.0
2023-01-17,25.3,0.1,11.6,14.18,0.10000000000001422,0.0999999999999858
2023-01-18,25.3,0.8,12.1,11.54,0.9000000000000142,0.8999999999999858
2023-01-19,24.2,0.3,11.1,11.7,1.2000000000000142,1.1999999999999857
2023-01-20,26.2,0.0,6.5,16.63,1.100000000000014,1.1999999999999857
2023-01-21,26.8,0.0,10.7,17.45,0.3000000000000142,1.1999999999999857
2023-01-22,28.6,0.0,7.4,16.92,0.0,1.1999999999999857
2023-01-23,27.9,0.0,9.4,17.54,0.0,1.1999999999999857
2023-01-24,28.3,0.0,6.9,17.92,0.0,1.0999999999999857
2023-01-25,29.3,0.0,8.9,17.66,0.0,0.2999999999999858
2023-01-26,28.7,0.0,10.5,17.88,0.0,0.0
2023-01-27,28.1,0.0,8.9,17.52,0.0,0.0
2023-01-28,27.3,0.1,7.6,17.1,0.10000000000001422,0.0999999999999858
2023-01-29,27.5,0.0,8.4,18.19,0.10000000000001422,0.0999999999999858
2023-01-30,27.5,0.0,7.9,18.42,0.10000000000001422,0.0999999999999858
2023-01-31,28.1,0.0,9.8,18.15,0.0,0.0999999999999858
2023-02-01,27.7,0.0,11.0,17.97,0.0,0.0999999999999858
2023-02-02,26.0,0.0,9.5,19.68,0.0,0.0999999999999858
2023-02-03,26.9,0.0,11.2,19.85,0.0,0.0999999999999858
2023-02-04,27.0,0.0,10.3,19.87,0.0,0.0
2023-02-05,27.6,0.0,10.4,19.41,0.0,0.0
2023-02-06,28.3,0.0,14.1,19.38,0.0,0.0
2023-02-07,28.9,0.0,13.7,19.53,0.0,0.0
2023-02-08,28.4,0.0,14.5,19.55,0.0,0.0
2023-02-09,28.5,0.0,11.1,19.97,0.0,0.0
2023-02-10,29.7,0.0,13.6,19.97,0.0,0.0
2023-02-11,30.9,0.0,19.0,20.16,0.0,0.0
2023-02-12,27.9,0.0,14.8,20.27,0.0,0.0
2023-02-13,26.6,0.0,13.1,20.82,0.0,0.0
2023-02-14,27.0,0.0,13.8,20.8,0.0,0.0
2023-02-15,27.5,0.0,14.3,20.81,0.0,0.0
2023-02-16,27.3,0.0,8.8,20.62,0.0,0.0
2023-02-17,27.7,0.0,9.3,17.31,0.0,0.0
2023-02-18,28.5,0.0,11.0,16.37,0.0,0.0
2023-02-19,30.7,0.0,14.1,19.33,0.0,0.0
2023-02-20,30.8,0.0,13.3,21.08,0.0,0.0
2023-02-21,31.9,0.0,12.7,21.3,0.0,0.0
2023-02-22,32.7,0.0,15.3,21.32,0.0,0.0
2023-02-23,33.0,0.0,13.6,21.32,0.0,0.0
2023-02-24,31.5,0.0,14.1,21.34,0.0,0.0
