X,Y,rand_point,fid,DN,elev_1,slope_1,aspect_1,rough_1,tri_1
85.4903432841401,22.1293841676541,2601,840,1,629,15.9078435897827,91.6486740112305,22.4108829498291,25.7681980133057
85.4896398201249,22.1278633742213,2602,840,1,621,16.7767105102539,146.054931640625,8.97119522094727,22.4499435424805
85.4905982688244,22.1289582347913,2603,840,1,613,21.1033229827881,95.486442565918,19.2261543273926,29.4108829498291
85.4902582102349,22.1281650953843,2604,840,1,619,18.4327068328857,125.321510314941,13.3714981079102,26.3058929443359
85.5679557382383,22.1285931657732,2605,841,1,544,15.5288791656494,336.178283691406,10.208930015564,20.5426387786865
85.4418370704468,22.1288163047142,2606,842,1,652,15.6617670059204,348.454559326172,8.67192268371582,22.2036037445068
85.4410079508375,22.1277547628193,2607,842,1,642,19.0282402038574,249.833358764648,15.4055004119873,25.4165306091309
85.4408470722753,22.1286702759147,2608,842,1,648,16.4294147491455,301.894104003906,8.13114547729492,23.9374179840088
85.4400481802567,22.1283920957554,2609,842,1,620,15.3509254455566,248.076675415039,13.1410799026489,19.5448207855225
85.4405959062315,22.1282419417985,2610,842,1,639,17.6536388397217,247.264236450195,13.3471088409424,24
85.4401781353171,22.1278983870008,2611,842,1,620,8.95534038543701,248.639221191406,18.2737560272217,15.3948040008545
85.4405064956186,22.1289925890768,2612,842,1,634,16.2818393707275,312.359680175781,5.9930591583252,21.8632106781006
85.4716227280432,22.1274961277267,2613,843,0,574,12.863489151001,247.850250244141,8.36827278137207,17.1464290618896
85.5868191676209,22.128498067495,2614,844,1,467,17.1216011047363,121.268981933594,12.2285985946655,22.158519744873
85.5871641434598,22.1288753753173,2615,844,1,464,16.5277366638184,147.437866210938,19.7567710876465,25.4950981140137
85.5856979047418,22.128668576602,2616,845,1,474,17.4062824249268,186.32389831543,4.01521492004395,22.538854598999
85.4414010042581,22.1305528179444,2617,846,1,612,17.5016460418701,341.648773193359,14.3948707580566,23.5584373474121
85.4461904366947,22.1271754808937,2618,846,1,635,22.2599353790283,24.285306930542,7.8957633972168,30.9515743255615
85.4440503968041,22.1288054520096,2619,846,1,633,25.2812824249268,26.6042919158936,15.0396862030029,35.5246391296387
85.4438853967263,22.1303631144702,2620,846,1,592,15.4109964370728,80.5835876464844,9.18497276306152,19.7230834960938
85.4415511139593,22.1310883813702,2621,846,1,590,19.8600120544434,357.260162353516,18.704044342041,29.1547603607178
85.443280987709,22.1304032926926,2622,846,1,607,21.0086288452148,75.1540908813477,10.7752838134766,28.195743560791
85.4441186256533,22.1299549342739,2623,846,1,587,13.3177652359009,55.1411781311035,16.3530044555664,17.5499286651611
85.4449998733801,22.1282538257741,2624,846,1,627,31.088846206665,48.7342834472656,13.8995208740234,44.4297180175781
85.4474690074908,22.1277268364779,2625,846,1,648,20.5094623565674,333.992614746094,30.9279937744141,40.8778686523438
85.442391939279,22.1312897872863,2626,846,1,581,11.9293279647827,351.777404785156,29.3952827453613,16.4924221038818
85.5145993046593,22.1285899987185,2627,847,1,513,15.9148483276367,110.18726348877,17.3591842651367,25.9615097045898
85.5143101454905,22.1276090795499,2628,847,1,525,15.227855682373,92.5897216796875,7.03951072692871,19.570384979248
85.5143824290127,22.128119983345,2629,847,1,525,17.2871227264404,86.9794006347656,17.1865463256836,22.9564800262451
85.4269698073944,22.1272010946113,2630,848,1,511,16.0056114196777,350.472229003906,7.18741607666016,22.4053573608398
85.4274729265346,22.1271134487803,2631,848,1,515,17.3772506713867,334.685546875,5.58908653259277,23.2808933258057
85.4282767999124,22.126925893633,2632,848,1,530,15.4482097625732,353.722930908203,8.1218843460083,20.856653213501
85.4264307501785,22.1271591943459,2633,848,1,515,15.5852813720703,1.77361750602722,5.77795219421387,21.1896209716797
85.4271688272633,22.1267482452492,2634,848,1,521,16.0878810882568,348.780578613281,12.1005535125732,21.4476108551025
85.4660902984541,22.127718449331,2635,849,1,555,22.7155952453613,130.269439697266,20.1256446838379,31.6069622039795
85.4657717397703,22.1289666063359,2636,849,1,573,16.4344043731689,28.8757400512695,17.8496227264404,26.608268737793
85.4664635039689,22.1290573326724,2637,849,1,548,17.7644462585449,53.9377937316895,13.3460454940796,23.7697277069092
85.4660596270531,22.1271582722325,2638,849,1,547,16.0257587432861,102.363227844238,7.4744758605957,22.2036037445068
85.4661666740065,22.1286451366506,2639,849,1,571,19.6416797637939,75.3612289428711,19.9796142578125,29.8496227264404
85.4664839095826,22.128131415717,2640,849,1,548,26.8497657775879,116.451713562012,20.4434642791748,36.864616394043
85.4652137735253,22.1288251304273,2641,849,1,571,16.768404006958,348.430541992188,14.8007392883301,22.715633392334
85.4371456991946,22.1266327971116,2642,850,1,654,15.3412027359009,320.997314453125,10.9093265533447,22.8691940307617
85.4367908620582,22.1270396043931,2643,850,1,639,15.8211755752563,335.714691162109,8.26137924194336,22.5610275268555
85.4739868734493,22.1273228503912,2644,851,1,611,15.4886951446533,258.910797119141,9.74568462371826,19.9499378204346
85.473827779226,22.1268884084863,2645,851,1,611,15.9265842437744,266.705383300781,6.55080509185791,20.0997505187988
85.4556131668459,22.1269702508904,2646,852,1,641,12.4731349945068,130.444641113281,12.7990837097168,17.0293865203857
85.4681680729713,22.1268325554487,2647,853,1,532,17.3577861785889,10.3420352935791,7.64854049682617,22.97825050354
85.4676482179693,22.1270809593573,2648,853,1,524,8.94654273986816,24.285306930542,17.97825050354,15.3297100067139
85.5317585558418,22.1274940535722,2649,854,1,516,16.1245098114014,76.0491485595703,16.3124847412109,23.643180847168
85.4554959924877,22.126498631279,2650,855,1,640,15.2362670898438,104.826522827148,14.9097499847412,19.9248580932617
85.5064827077826,22.12688314613,2651,856,1,539,16.6508769989014,78.9352645874023,8.27415943145752,21.5406589508057
85.4362803917185,22.1261930906702,2652,857,0,656,13.3847274780273,2.07915925979614,13.1636848449707,18.6010761260986
85.4683878623103,22.1263354948109,2653,858,1,544,15.655312538147,39.1609535217285,5.87037181854248,20.2977828979492
85.495845018183,22.1280253083734,2654,859,1,643,15.5152082443237,285.416564941406,21.4898681640625,28.9309520721436
85.4961460529872,22.1285584101838,2655,859,1,647,16.2818393707275,312.359680175781,12.2639455795288,21.6101837158203
85.4961100006545,22.1270691216387,2656,859,1,661,17.7076148986816,295.071441650391,14.1274547576904,24.8596057891846
85.4957264745541,22.1264410428281,2657,859,1,670,17.1196708679199,294.370330810547,12.7386341094971,22.427661895752
85.496233197274,22.1265803056852,2658,859,1,678,18.1874694824219,296.695587158203,20.8333148956299,28.0356922149658
85.4960114646178,22.1275966262013,2659,859,1,661,15.8636932373047,279.131652832031,9.79308700561523,21.023796081543
85.4394863497662,22.1299427013658,2660,860,1,601,12.9358901977539,275.120391845703,12.4494533538818,25.6515102386475
85.439853572308,22.126610117496,2661,860,1,641,18.0747661590576,28.4333477020264,23.5092582702637,25.5734233856201
85.4345159027385,22.1287794898746,2662,860,1,587,19.1977157592773,26.50563621521,16.8321342468262,26.4196891784668
85.4377562661203,22.127677884652,2663,860,1,635,18.7242450714111,352.683685302734,21.3844966888428,25.5538654327393
85.4384031282721,22.1280238305147,2664,860,1,628,22.8499412536621,352.939239501953,19.890453338623,33.2716102600098
85.4371232596706,22.1276074477134,2665,860,1,636,15.4236927032471,302.342803955078,16.5019340515137,23.3238067626953
85.4391423884039,22.1262070022748,2666,860,1,671,15.1492929458618,81.2901000976562,20.9341201782227,25.0998001098633
85.4388995927178,22.1277507919374,2667,860,1,641,19.4438209533691,2.80344605445862,32.6839027404785,27.6043472290039
85.436519336354,22.1277503592272,2668,860,1,619,16.6768531799316,2.47744131088257,19.7519187927246,22.0454082489014
85.4394362968841,22.1270069522443,2669,860,1,640,28.5686264038086,57.1712188720703,19.4045238494873,40.5092582702637
85.4422506107563,22.126295671349,2670,861,1,659,21.3836822509766,296.758636474609,24.4512596130371,30.8220691680908
85.440733102845,22.1258462126303,2671,861,1,635,21.652379989624,352.502807617188,24.2771663665771,34.3947677612305
85.4419035126488,22.1255419691555,2672,861,1,669,20.5691394805908,327.273956298828,26.3981132507324,29.5127086639404
85.4423329146817,22.1268396624626,2673,861,1,649,14.8568391799927,257.503692626953,10.9036674499512,21.2837963104248
85.4413236990983,22.1260463956072,2674,861,1,632,14.9341592788696,327.7197265625,26.7397308349609,21.470911026001
85.4417310938004,22.1262966445514,2675,861,1,633,12.7621955871582,283.610168457031,21.0926704406738,20.3960781097412
85.4412809807051,22.1255933835078,2676,861,1,662,25.3997821807861,345.25390625,23.5923748016357,38.0394515991211
85.514542658529,22.1261555692095,2677,862,1,523,16.8123722076416,90,5.08265113830566,21.2602920532227
85.5146736811603,22.1269500502292,2678,862,1,522,15.4109964370728,80.5835876464844,9.4143533706665,19.6468830108643
85.4560447554852,22.1258283308881,2679,863,1,628,16.0406436920166,3.44283390045166,15.3704290390015,24.145393371582
85.4557593439522,22.1254341319333,2680,863,1,642,15.3617868423462,0.900254905223846,13.9965019226074,22.4499435424805
85.4955849898629,22.1259022179023,2681,864,1,674,15.3196067810059,319.755920410156,8.25953388214111,20.4205780029297
85.566777077233,22.1274535244363,2682,865,1,535,15.5787544250488,282.743072509766,17.2057991027832,22.472204208374
85.5670177919268,22.1267161961261,2683,865,1,549,15.1304931640625,283.146606445312,13.2738513946533,20.44504737854
85.5670432707147,22.1282376255545,2684,865,1,542,15.9982089996338,295.403747558594,10.2243413925171,21.2602920532227
85.5671937268903,22.1277744659468,2685,865,1,546,15.8511629104614,283.35791015625,13.5167770385742,23.1084403991699
85.5667979990657,22.126275504483,2686,865,1,557,17.239387512207,293.351837158203,7.7493839263916,22.2485961914062
85.5672328380233,22.1272457036473,2687,865,1,549,17.7644462585449,306.062194824219,16.3890991210938,24.2693214416504
85.4919585498651,22.1257721449946,2688,866,1,654,17.2838134765625,347.175903320312,10.1036577224731,24.2693214416504
85.4915299441619,22.125992201741,2689,866,1,646,13.2408361434937,332.702270507812,12.4424924850464,18.3303031921387
85.4925311795449,22.1258072302229,2690,866,1,660,15.9180030822754,328.012969970703,9.93335437774658,22.6936111450195
85.4949811012487,22.1255966818621,2691,867,1,669,15.6514110565186,312.310150146484,8.50796413421631,20.2731342315674
85.4648338523565,22.1263883341398,2692,868,1,582,18.0010395050049,115.403739929199,12.8958072662354,23.345235824585
85.4607567948811,22.1256785809157,2693,868,1,606,14.7026634216309,180,12.9880609512329,21.4941844940186
85.4589890626113,22.1255804870301,2694,868,1,605,19.2144584655762,179.29035949707,18.0810317993164,28.3548946380615
85.4642721182858,22.1257963576217,2695,868,1,587,21.7697849273682,159.103546142578,26.7101783752441,35.6931381225586
85.460015990953,22.1260677158649,2696,868,1,623,15.0037641525269,139.894027709961,15.1461620330811,20.0249843597412
85.4631369150367,22.1259470833071,2697,868,1,602,11.9387083053589,165.819488525391,12.1336793899536,16.3401355743408
85.4588461912592,22.1260678875872,2698,868,1,630,15.5055046081543,188.049591064453,18.1533889770508,21.9544982910156
85.4619353782452,22.1254305886602,2699,868,1,595,18.9622001647949,172.056777954102,8.39243125915527,26
85.4637261588131,22.125391095474,2700,868,1,582,20.2782974243164,147.493347167969,20.5992050170898,28.7054004669189
85.465644825167,22.1269401790555,2701,868,1,559,17.0516471862793,92.2982559204102,7.14539337158203,21.4941844940186
85.4261052034061,22.1247454241307,2702,869,1,527,16.1439018249512,272.435302734375,14.2655582427979,23.7697277069092
85.4260572055133,22.1256265862513,2703,869,1,523,13.5096406936646,278.834594726562,10.751935005188,17.7482395172119
85.4263825926055,22.1251544763778,2704,869,1,538,18.3305816650391,290.273132324219,8.85116386413574,24.2899150848389
85.4258464337795,22.1251676460786,2705,869,1,528,18.2383651733398,280.756072998047,10.9210147857666,23.8117618560791
85.4415504582579,22.1248630547975,2706,870,1,678,15.1302089691162,335.476470947266,6.32520580291748,20
85.5004276480273,22.1265007709745,2707,871,0,607,12.6589260101318,92.0921936035156,10.3452472686768,21.0713081359863
85.4999736405514,22.126110793506,2708,871,0,608,12.8531723022461,100.351501464844,14.170711517334,21.4476108551025
85.5004704999673,22.1251065567225,2709,871,0,592,13.4756307601929,143.52766418457,17.1437110900879,26.2488098144531
85.4999979932148,22.124956708474,2710,871,0,592,14.5894155502319,125.648780822754,22.6056137084961,22.6715679168701
85.5004407578725,22.1256597030016,2711,871,0,596,13.6961107254028,149.092620849609,16.4853897094727,19.3390789031982
85.4999536087115,22.1267761739603,2712,871,0,609,13.2993650436401,111.360786437988,12.7960815429688,24.6779251098633
85.4999921461658,22.1254454655179,2713,871,0,592,11.0748920440674,112.149765014648,23.5943031311035,22.0907211303711
85.4671244217519,22.1248650075815,2714,872,0,586,10.6912469863892,2.62087512016296,15.0714588165283,20.2731342315674
85.4656018936627,22.1249315716759,2715,872,0,573,15.2358055114746,332.638977050781,12.0521392822266,28.7923603057861
85.4663125939903,22.1252122993116,2716,872,0,569,18.7577800750732,338.370849609375,25.7129688262939,26.5141468048096
85.4684968939789,22.1250335381811,2717,872,0,567,14.0468530654907,61.6265525817871,5.54637908935547,19.7230834960938
85.467432998063,22.1252575782102,2718,872,0,579,12.0446109771729,2.3188169002533,10.7723827362061,16.8522987365723
85.466220911101,22.1247271758099,2719,872,0,578,12.8462953567505,331.757385253906,15.0894241333008,23.8327503204346
85.4679010690019,22.1246180858084,2720,872,0,584,12.4222087860107,46.4739265441895,10.8138484954834,19.078784942627
85.4679398770839,22.1254984745814,2721,872,0,571,15.8211755752563,24.285306930542,10.1662139892578,21.7025337219238
85.4404633553725,22.1244385477818,2722,873,1,680,16.9747047424316,345.25390625,12.0728406906128,23.4093990325928
85.4391547048532,22.1245017653427,2723,873,1,675,18.1966514587402,350.171142578125,9.00241470336914,24.6170673370361
85.4397407187474,22.1242419631227,2724,873,1,686,15.7976589202881,0.874163568019867,13.0272665023804,21.4476108551025
85.4398448694747,22.1247321783707,2725,873,1,665,19.2144584655762,359.290374755859,9.15213203430176,26.2678508758545
85.4403606188933,22.1249600175853,2726,873,1,655,10.3933954238892,336.417022705078,10.2709274291992,21.3775577545166
85.440899013935,22.1249715597141,2727,873,1,665,10.7740621566772,315.316497802734,12.3059682846069,16.1245155334473
85.4950477727678,22.1281803071069,2728,874,1,627,15.2426443099976,327.412780761719,12.3504486083984,24.9599685668945
85.4904724794341,22.1258839667732,2729,874,1,638,24.4979553222656,309.036193847656,15.8654632568359,33.5559234619141
85.4896093499508,22.1254022020907,2730,874,1,627,19.0372333526611,346.987030029297,10.1204166412354,25.6124973297119
85.4924000646903,22.1283394481224,2731,874,1,603,15.3493061065674,337.826965332031,21.742338180542,25.5342903137207
85.4929270002297,22.1276024820237,2732,874,1,631,17.877254486084,322.005737304688,10.6801166534424,24.839485168457
85.4904681641691,22.1247274768151,2733,874,1,672,12.430643081665,302.642944335938,21.743335723877,21.5870323181152
85.4924747846329,22.1277943534586,2734,874,1,625,16.3099308013916,333.733215332031,6.92197799682617,22.1810722351074
85.4908299374084,22.1253027384619,2735,874,1,658,16.4060020446777,334.839630126953,16.1917095184326,22.1810722351074
85.4890038585006,22.1254098942707,2736,874,1,623,14.5410013198853,336.459655761719,12.2525024414062,20.0748596191406
85.4917776884426,22.1266654949918,2737,874,1,628,19.3297290802002,316.440673828125,9.87269020080566,26.3058929443359
85.4422953508003,22.1240647664339,2738,875,1,707,13.3277988433838,350.561737060547,6.69800853729248,18.2756671905518
85.5724885197297,22.1267281678289,2739,876,1,488,19.7121505737305,89.344352722168,31.48876953125,33.2716102600098
85.5739901679616,22.1271209141861,2740,876,1,496,23.6429386138916,162.794708251953,16.1769638061523,33.3766403198242
85.5756094144661,22.1293664088718,2741,876,1,517,16.9576358795166,97.7272720336914,19.2249298095703,26.2488098144531
85.5748959062754,22.1271845810714,2742,876,1,474,21.3491268157959,162.652481079102,18.5454406738281,31.2729911804199
85.5761238919883,22.1286981034613,2743,876,1,482,18.4817066192627,111.591796875,15.9247703552246,25.2982215881348
85.5755773190268,22.1282173815129,2744,876,1,502,20.2273483276367,100.255020141602,6.38871383666992,26.7581768035889
85.5749856852544,22.1277960977226,2745,876,1,514,15.754919052124,150.685607910156,21.7615089416504,24.3104915618896
85.5732968441229,22.1270822231297,2746,876,1,497,18.8592090606689,190.190093994141,13.2708692550659,25.9229621887207
85.576142324045,22.1278252143169,2747,876,1,478,17.2059707641602,110.945213317871,15.2817049026489,22.226110458374
85.5758534821205,22.1273866445604,2748,876,1,474,18.7623176574707,132.523223876953,14.1607093811035,25.8456954956055
85.4448041227421,22.1242936895149,2749,877,1,698,20.466646194458,66.0177764892578,14.391827583313,28.2842712402344
85.4445532085566,22.1251519855992,2750,877,1,686,15.8211755752563,24.285306930542,10.4054908752441,20.7846088409424
85.4446628020099,22.1238409546682,2751,877,1,702,17.6580581665039,74.3080596923828,15.0933656692505,26.0959758758545
85.4451844089398,22.12379612313,2752,877,1,693,12.4817523956299,77.1583480834961,16.6091423034668,17.4355964660645
85.4587341349447,22.1242216688361,2753,878,1,592,16.7052364349365,97.0624313354492,9.43690299987793,21.2837963104248
85.4584344467994,22.1251189226659,2754,878,1,605,14.5477733612061,86.3767547607422,13.802227973938,20.9045448303223
85.4588407785578,22.1248572024284,2755,878,1,597,14.1499633789062,117.087326049805,14.4808492660522,19.2873020172119
85.4589784092001,22.123681671136,2756,878,1,586,12.8298292160034,121.471313476562,9.97535514831543,17.2046508789062
85.4320119444918,22.123378776118,2757,879,0,624,16.2833003997803,304.154907226562,27.2262878417969,22.6274166107178
85.5050262919386,22.1244847610643,2758,880,1,555,15.2426443099976,32.5872116088867,10.371898651123,22.1810722351074
85.5059634916162,22.1237880021694,2759,880,1,551,12.5168514251709,82.5723114013672,11.2027769088745,17.2046508789062
85.5044770992801,22.1243460073243,2760,880,1,564,8.6292724609375,358.3701171875,21.1097412109375,15.9687194824219
85.5057364348272,22.1241924354335,2761,880,1,548,15.6188821792603,45.2553405761719,8.39839935302734,20.44504737854
85.5039627477711,22.1242235145818,2762,880,1,556,16.164909362793,326.565490722656,12.9506530761719,21.1423740386963
85.4334382899933,22.1234505959598,2763,881,0,658,14.9243974685669,292.6162109375,17.2767677307129,20.2484569549561
85.5897775530287,22.1243738071713,2764,882,1,449,19.7587127685547,230.269989013672,,25.4361953735352
85.4513928427248,22.1230141350459,2765,883,1,662,15.3046522140503,163.505676269531,11.023609161377,21.1423740386963
85.4519125328377,22.1229660175906,2766,883,1,658,15.9963369369507,163.376434326172,12.1718044281006,21.9544982910156
85.5399847149722,22.1236232569547,2767,884,1,530,15.1492929458618,278.709899902344,12.5882759094238,20.7123146057129
85.5695721603313,22.1247878671172,2768,885,1,558,15.4965877532959,167.41096496582,30.4523620605469,21.6101837158203
85.5650438101849,22.1241928448413,2769,885,1,496,25.2518215179443,197.028518676758,41.5347137451172,39.6106033325195
85.5689533073208,22.1238712321713,2770,885,1,517,19.7907238006592,172.417633056641,24.2192058563232,26.8700580596924
85.5644184647966,22.1253294691201,2771,885,1,514,16.8400630950928,234.376953125,10.6871290206909,22.7376346588135
85.5682334737575,22.1245731846086,2772,885,1,549,26.418830871582,187.990737915039,23.8136329650879,40.1995010375977
85.5714403093326,22.1252708868962,2773,885,1,519,20.2690906524658,108.781242370605,13.340446472168,26.9443874359131
85.5651913980653,22.1249071420601,2774,885,1,535,17.2060585021973,239.794021606445,37.4380760192871,26.68332862854
85.5709739043482,22.124064064954,2775,885,1,500,16.4206428527832,145.164703369141,13.6308441162109,22.0680770874023
85.5688771808924,22.1294694732515,2776,885,1,517,15.4032869338989,10.8365821838379,8.11382675170898,21
85.569866922701,22.127995701461,2777,885,1,535,24.6505584716797,70.1537017822266,26.0674858093262,38.7685432434082
85.5061944655779,22.1232020262629,2778,886,1,542,17.621618270874,101.918663024902,13.309663772583,23.7276210784912
85.4291652712286,22.1223787201721,2779,887,0,605,11.4229354858398,6.13181114196777,19.7081680297852,18.0277557373047
85.4301767156853,22.1222898518992,2780,888,0,636,17.2199192047119,312.426910400391,9.40219688415527,22.0454082489014
85.4906253553649,22.1234608145244,2781,889,1,685,18.8951644897461,291.059997558594,15.9891881942749,28.195743560791
85.4903915247931,22.1226805483102,2782,889,1,681,17.6019420623779,276.679046630859,10.1461906433105,22.6053085327148
85.4901699796753,22.1232049644849,2783,889,1,673,19.7237434387207,287.984741210938,16.5338401794434,28.1780052185059
85.4539133524025,22.1224496407012,2784,890,1,640,16.6637649536133,179.173721313477,6.71596908569336,22.2036037445068
85.4534258606722,22.1225770306331,2785,890,1,647,18.2528800964355,186.010070800781,9.42781639099121,25.7099208831787
85.4546318079663,22.1227680521295,2786,890,1,646,15.9281034469604,156.843200683594,8.19552803039551,22.158519744873
85.4613476015839,22.1228284860958,2787,891,1,590,18.0671043395996,6.83947324752808,12.7405548095703,26.3818111419678
85.4606752132345,22.1225515537393,2788,891,1,597,15.8355712890625,331.851440429688,12.1258039474487,21.2367610931396
85.4618692803708,22.1223312708954,2789,891,1,595,13.9544286727905,64.5962600708008,8.55648994445801,19.3649158477783
85.4619804262929,22.1230548844408,2790,891,1,569,17.0318717956543,29.5490455627441,23.0617332458496,28.1602554321289
85.4601715039828,22.1227554918793,2791,891,1,585,15.5917596817017,340.104461669922,12.391429901123,21.1660099029541
85.4273615833267,22.1221658670282,2792,892,0,594,14.8349761962891,276.220489501953,8.55777740478516,19.5448207855225
85.5057424718772,22.1229918283116,2793,893,1,550,15.984227180481,149.179779052734,9.44826412200928,22.2934970855713
85.5254061684456,22.1229577570716,2794,894,1,529,15.3090515136719,340.661987304688,14.3428802490234,22.6495037078857
85.4930582854728,22.1237464671474,2795,895,1,684,16.7843151092529,68.4685516357422,13.1724824905396,23
85.4930124682492,22.1228443718819,2796,895,1,695,17.7076148986816,64.9285507202148,20.0799598693848,25.2190399169922
85.4931990772863,22.1232765455666,2797,895,1,687,22.4115257263184,79.6915969848633,10.5930213928223,29.2745628356934
85.4933769078036,22.1223892628816,2798,895,1,691,16.4225368499756,52.2624435424805,10.936182975769,21.6101837158203
85.4973174910103,22.1231133255821,2799,896,1,688,15.4348678588867,51.4151458740234,7.45421409606934,26.5329990386963
85.4972450105931,22.1226438959465,2800,896,1,705,16.949068069458,74.3916778564453,17.8144187927246,24.556058883667
85.440055780015,22.1223355734198,2801,897,1,733,15.8395147323608,355.637268066406,8.18495559692383,20.9761772155762
85.4408836126043,22.1223163962459,2802,897,1,736,15.1464996337891,349.897644042969,9.21183109283447,20.4694900512695
85.4401277614286,22.1218634839878,2803,897,1,742,15.258415222168,352.7275390625,7.79552268981934,20.1990089416504
85.4879513961181,22.1224229041879,2804,898,1,640,15.9265842437744,266.705383300781,7.86611366271973,20.1742401123047
85.488173707624,22.1228251743533,2805,898,1,642,15.4495325088501,268.299835205078,8.99432373046875,20.3960781097412
85.4303099777439,22.1218624750288,2806,899,0,644,13.8612451553345,301.002197265625,15.9868392944336,22
85.4316448114816,22.121943217617,2807,900,0,674,12.1209049224854,353.073699951172,25.8144798278809,35.2278289794922
85.5270590538822,22.1228239940408,2808,901,1,548,15.5288791656494,336.178283691406,8.05503940582275,21.2837963104248
85.4959949805958,22.1227347019907,2809,902,1,688,17.4834079742432,288.990447998047,21.8008823394775,25.1793575286865
85.4963115928645,22.1221815375327,2810,902,1,703,15.4886951446533,258.910797119141,14.5749807357788,22.0227146148682
85.4962241164594,22.123144679135,2811,902,1,698,18.3547821044922,292.524475097656,16.3357620239258,25.3771553039551
85.4556165987179,22.1223137027575,2812,903,1,634,19.8240413665771,149.808227539062,12.6561756134033,30.3479824066162
85.4568674347309,22.1230874325178,2813,903,1,623,21.8256759643555,151.690780639648,13.8347816467285,31.3847103118896
85.4562239175503,22.1226409590639,2814,903,1,618,21.9048137664795,152.509353637695,12.6234111785889,31.30495262146
85.4580153421216,22.123716484218,2815,903,1,609,21.3106517791748,114.85977935791,8.67509460449219,28.9482288360596
85.4573826424739,22.1232055827944,2816,903,1,616,20.1862106323242,127.026397705078,11.8889408111572,26.1342678070068
85.4580695096707,22.1229879548316,2817,903,1,597,18.6775226593018,118.229583740234,7.70935249328613,26.77685546875
85.4557903510231,22.1229154236988,2818,903,1,640,16.8738842010498,138.022827148438,18.1112976074219,24.0416297912598
85.4552073284219,22.1219249213289,2819,903,1,615,17.4877300262451,152.237228393555,15.8209676742554,23.6220245361328
85.4546874811341,22.1222369295175,2820,903,1,633,16.0251998901367,166.086639404297,7.39593315124512,22.97825050354
85.5314073117464,22.1225033023976,2821,904,1,541,15.2935638427734,96.0245056152344,5.63243961334229,19.4164886474609
85.4337960717995,22.1212787658198,2822,905,1,721,15.0298137664795,334.275268554688,5.29471397399902,20.9761772155762
85.4606143462248,22.1215671816752,2823,906,1,609,16.5924301147461,320.401916503906,9.10740375518799,21.6794834136963
85.4637388943986,22.1216648576944,2824,907,1,606,15.4854488372803,249.196624755859,9.01197624206543,19.8746070861816
85.4897593311672,22.1219249927217,2825,908,1,662,15.6809186935425,255.624359130859,8.82199478149414,20.2237491607666
85.4618546745024,22.1216512754603,2826,909,1,602,18.7239112854004,42.4505767822266,9.4411792755127,24.4744758605957
85.4622976244515,22.1212899482195,2827,909,1,604,16.2618427276611,40.6247596740723,8.95030117034912,21.4242858886719
85.462341024769,22.1218097983685,2828,909,1,589,9.52134704589844,50.5392684936523,14.9876432418823,17.5499286651611
85.5014483073162,22.121759543118,2829,910,1,596,15.3020992279053,225.228820800781,5.74599838256836,21.5870323181152
85.5748521882255,22.1224429107618,2830,911,1,496,18.1076240539551,43.3471603393555,10.9556322097778,24.9198722839355
85.5744029525601,22.1226157172278,2831,911,1,493,15.6804733276367,30.4923629760742,11.6533727645874,20.7364406585693
85.5643435646529,22.1222614751405,2832,912,1,480,15.4689445495605,93.3973388671875,18.4685573577881,22.7376346588135
85.5644163214732,22.1227097308922,2833,912,1,480,15.0372133255005,101.443344116211,18.4685573577881,23.8537216186523
85.4284008215931,22.1218937645918,2834,913,0,621,6.54236221313477,295.403747558594,14.2131834030151,13.076696395874
85.4292275989436,22.1216797350792,2835,913,0,624,11.1750068664551,354.985992431641,20.7019901275635,20.3960781097412
85.4275776243668,22.122511791072,2836,913,0,600,14.3759136199951,294.575836181641,23.4995994567871,19.4422225952148
85.4284143792275,22.1207549566796,2837,913,0,631,14.9341592788696,327.7197265625,31.6764945983887,23
85.4283734230549,22.1225331013522,2838,913,0,612,14.4654083251953,342.471496582031,30.9681167602539,21
85.4284229687091,22.1212765881861,2839,913,0,626,8.50332641601562,322.678558349609,18.9189300537109,12.7279224395752
85.5125143697386,22.1227229856311,2840,914,1,566,21.0691947937012,26.6265716552734,17.1970329284668,30.9030742645264
85.5115212401468,22.1229244044865,2841,914,1,565,17.3628082275391,4.75134801864624,14.8779954910278,25.1594905853271
85.5130571977175,22.1223910714716,2842,914,1,565,19.9992542266846,48.3461647033691,11.4023036956787,27.658634185791
85.5109675417934,22.1227979470023,2843,914,1,568,15.467698097229,21.0249156951904,10.2953824996948,22.4499435424805
85.512080251804,22.1230876881702,2844,914,1,552,15.0298137664795,25.7247276306152,16.7105445861816,20.3469905853271
85.5132407808338,22.1219045988538,2845,914,1,567,17.0956497192383,79.2439193725586,11.9525880813599,21.5638580322266
85.5139034227082,22.1217152814893,2846,914,1,555,15.3360767364502,70.7982559204102,5.56063652038574,20.856653213501
85.474021653658,22.1218771049683,2847,915,1,630,18.1115112304688,239.073196411133,10.8336610794067,23.2808933258057
85.4743996031351,22.1211497749941,2848,915,1,625,15.8211755752563,204.285308837891,10.7959184646606,20.7364406585693
85.4739038265453,22.1211496347258,2849,915,1,620,15.6514110565186,227.689865112305,15.4021635055542,21.2602920532227
85.4639835221771,22.1210433692366,2850,916,1,612,15.9265842437744,273.294616699219,12.2652521133423,20.2237491607666
85.4638534392885,22.121514538371,2851,916,1,613,15.8636932373047,260.868377685547,13.3065776824951,20.6639785766602
